const,x1,x3,x4,x5,x6,x8,x9,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68
1.0,0.0,9.0,5.0,106614.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,9.0,6.0,12018.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,3.0,6.0,106614.0,81.0,763876.0,2622.0,5244.0,93180636.0,10503732.0,81.0,54.0,108162.0,729.0,25.0,18.0,319842.0,36054.0,36.0,639684.0,72108.0,486.0,11366544996.0,1281287052.0,144432324.0,973458.0,6561.0
1.0,0.0,7.0,6.0,72674.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,4.0,14.0,145348.0,98.0,234256.0,968.0,3388.0,35174216.0,6684524.0,49.0,49.0,96677.0,343.0,36.0,14.0,145348.0,27622.0,49.0,508718.0,96677.0,343.0,5281510276.0,1003700614.0,190743721.0,676739.0,2401.0
1.0,0.0,8.0,5.0,76800.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76800.0,8.0,5.0,2.0,9.0,76800.0,64.0,293764.0,1084.0,4878.0,41625600.0,9663318.0,64.0,72.0,142632.0,512.0,25.0,18.0,153600.0,35658.0,81.0,691200.0,160461.0,576.0,5898240000.0,1369267200.0,317873241.0,1141056.0,4096.0
1.0,0.0,7.0,9.0,128702.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,3.0,10.0,128702.0,49.0,756900.0,2610.0,8700.0,111970740.0,16356000.0,49.0,70.0,131600.0,343.0,81.0,30.0,386106.0,56400.0,100.0,1287020.0,188000.0,490.0,16564204804.0,2419597600.0,353440000.0,921200.0,2401.0
1.0,0.0,5.0,7.0,41695.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86436.0,294.0,1470.0,12258330.0,2879730.0,25.0,25.0,48975.0,125.0,49.0,5.0,41695.0,9795.0,25.0,208475.0,48975.0,125.0,1738473025.0,408402525.0,95942025.0,244875.0,625.0
1.0,0.0,5.0,6.0,38405.0,25.0,7.0,13447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,7.0,38405.0,25.0,34596.0,186.0,1302.0,7143330.0,2501142.0,25.0,35.0,67235.0,125.0,36.0,7.0,38405.0,13447.0,49.0,268835.0,94129.0,175.0,1474944025.0,516432035.0,180821809.0,336175.0,625.0
1.0,0.0,5.0,5.0,8400.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78400.0,280.0,1680.0,2352000.0,3311280.0,25.0,30.0,59130.0,125.0,25.0,6.0,8400.0,11826.0,36.0,50400.0,70956.0,150.0,70560000.0,99338400.0,139854276.0,295650.0,625.0
1.0,0.0,4.0,5.0,39368.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213444.0,924.0,2772.0,18188016.0,5438664.0,16.0,24.0,47088.0,64.0,25.0,12.0,78736.0,23544.0,36.0,236208.0,70632.0,96.0,1549839424.0,463440096.0,138579984.0,188352.0,256.0
1.0,0.0,5.0,7.0,44460.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171396.0,828.0,2070.0,18406440.0,4042710.0,25.0,25.0,48825.0,125.0,49.0,10.0,88920.0,19530.0,25.0,222300.0,48825.0,125.0,1976691600.0,434151900.0,95355225.0,244125.0,625.0
1.0,0.0,5.0,5.0,60750.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123904.0,352.0,2464.0,21384000.0,4814656.0,25.0,35.0,68390.0,125.0,25.0,7.0,60750.0,13678.0,49.0,425250.0,95746.0,175.0,3690562500.0,830938500.0,187087684.0,341950.0,625.0
1.0,0.0,6.0,7.0,66174.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,9.0,66174.0,36.0,383161.0,1238.0,5571.0,40961706.0,10963728.0,36.0,54.0,106272.0,216.0,49.0,18.0,132348.0,35424.0,81.0,595566.0,159408.0,324.0,4378998276.0,1172073888.0,313714944.0,637632.0,1296.0
1.0,0.0,7.0,5.0,89754.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,6.0,89754.0,49.0,448900.0,1340.0,4020.0,60135180.0,8052060.0,49.0,42.0,84126.0,343.0,25.0,12.0,179508.0,24036.0,36.0,538524.0,72108.0,294.0,8055780516.0,1078663572.0,144432324.0,588882.0,2401.0
1.0,0.0,8.0,5.0,78624.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,8.0,78624.0,64.0,217156.0,932.0,3728.0,36638784.0,7437360.0,64.0,64.0,127680.0,512.0,25.0,16.0,157248.0,31920.0,64.0,628992.0,127680.0,512.0,6181733376.0,1254839040.0,254721600.0,1021440.0,4096.0
1.0,0.0,6.0,8.0,40608.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82944.0,288.0,1440.0,11695104.0,2823840.0,36.0,30.0,58830.0,216.0,64.0,5.0,40608.0,9805.0,25.0,203040.0,49025.0,180.0,1649009664.0,398161440.0,96138025.0,352980.0,1296.0
1.0,0.0,4.0,5.0,39492.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331776.0,1152.0,3456.0,22747392.0,6808320.0,16.0,24.0,47280.0,64.0,25.0,12.0,78984.0,23640.0,36.0,236952.0,70920.0,96.0,1559618064.0,466795440.0,139712400.0,189120.0,256.0
1.0,0.0,9.0,5.0,100782.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,100782.0,22055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,3.0,11.0,100782.0,81.0,430336.0,1968.0,7216.0,66112992.0,14468080.0,81.0,99.0,198495.0,729.0,25.0,33.0,302346.0,66165.0,121.0,1108602.0,242605.0,891.0,10157011524.0,2222747010.0,486423025.0,1786455.0,6561.0
1.0,0.0,6.0,6.0,50400.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,7.0,50400.0,36.0,226576.0,952.0,3332.0,23990400.0,6597360.0,36.0,42.0,83160.0,216.0,36.0,14.0,100800.0,27720.0,49.0,352800.0,97020.0,252.0,2540160000.0,698544000.0,192099600.0,498960.0,1296.0
1.0,0.0,6.0,5.0,46200.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,7.0,46200.0,36.0,195364.0,884.0,3094.0,20420400.0,6082804.0,36.0,42.0,82572.0,216.0,25.0,14.0,92400.0,27524.0,49.0,323400.0,96334.0,252.0,2134440000.0,635804400.0,189392644.0,495432.0,1296.0
1.0,0.0,8.0,5.0,116288.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,9.0,116288.0,64.0,652864.0,2424.0,7272.0,93960704.0,14558544.0,64.0,72.0,144144.0,512.0,25.0,27.0,348864.0,54054.0,81.0,1046592.0,162162.0,576.0,13522898944.0,2095277184.0,324648324.0,1153152.0,4096.0
1.0,0.0,8.0,5.0,29568.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29568.0,9930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212521.0,922.0,2305.0,13630848.0,4577730.0,64.0,40.0,79440.0,512.0,25.0,10.0,59136.0,19860.0,25.0,147840.0,49650.0,320.0,874266624.0,293610240.0,98604900.0,635520.0,4096.0
1.0,0.0,4.0,7.0,33900.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80089.0,283.0,1132.0,9593700.0,2214192.0,16.0,16.0,31296.0,64.0,49.0,4.0,33900.0,7824.0,16.0,135600.0,31296.0,64.0,1149210000.0,265233600.0,61214976.0,125184.0,256.0
1.0,0.0,7.0,5.0,59150.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234256.0,968.0,3872.0,28628600.0,7759488.0,49.0,56.0,112224.0,343.0,25.0,16.0,118300.0,32064.0,64.0,473200.0,128256.0,392.0,3498722500.0,948292800.0,257025024.0,785568.0,2401.0
1.0,0.0,6.0,5.0,61422.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,8.0,61422.0,36.0,154449.0,786.0,3144.0,24138846.0,6303720.0,36.0,48.0,96240.0,216.0,25.0,16.0,122844.0,32080.0,64.0,491376.0,128320.0,288.0,3772662084.0,985208880.0,257281600.0,577440.0,1296.0
1.0,0.0,6.0,6.0,67500.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,6.0,67500.0,36.0,298116.0,1092.0,3276.0,36855000.0,6476652.0,36.0,36.0,71172.0,216.0,36.0,12.0,135000.0,23724.0,36.0,405000.0,71172.0,216.0,4556250000.0,800685000.0,140707044.0,427032.0,1296.0
1.0,0.0,5.0,8.0,42000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,8.0,42000.0,25.0,57600.0,240.0,1920.0,10080000.0,3722880.0,25.0,40.0,77560.0,125.0,64.0,8.0,42000.0,15512.0,64.0,336000.0,124096.0,200.0,1764000000.0,651504000.0,240622144.0,387800.0,625.0
1.0,0.0,3.0,8.0,17460.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48400.0,220.0,1320.0,3841200.0,2580600.0,9.0,18.0,35190.0,27.0,64.0,6.0,17460.0,11730.0,36.0,104760.0,70380.0,54.0,304851600.0,204805800.0,137592900.0,105570.0,81.0
1.0,0.0,5.0,8.0,30000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,5.0,30000.0,25.0,46656.0,216.0,1080.0,6480000.0,2079000.0,25.0,25.0,48125.0,125.0,64.0,5.0,30000.0,9625.0,25.0,150000.0,48125.0,125.0,900000000.0,288750000.0,92640625.0,240625.0,625.0
1.0,0.0,8.0,5.0,84496.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,8.0,8.0,16056.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,8.0,84496.0,64.0,622521.0,2367.0,6312.0,66667344.0,12668184.0,64.0,64.0,128448.0,512.0,25.0,24.0,253488.0,48168.0,64.0,675968.0,128448.0,512.0,7139574016.0,1356667776.0,257795136.0,1027584.0,4096.0
1.0,0.0,5.0,5.0,63510.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63510.0,0.0,0.0,0.0,0.0,0.0,0.0,94864.0,308.0,1232.0,19561080.0,2409792.0,25.0,20.0,39120.0,125.0,25.0,4.0,63510.0,7824.0,16.0,254040.0,31296.0,100.0,4033520100.0,496902240.0,61214976.0,195600.0,625.0
1.0,0.0,6.0,5.0,73968.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788544.0,2664.0,5328.0,65683584.0,10528128.0,36.0,36.0,71136.0,216.0,25.0,18.0,221904.0,35568.0,36.0,443808.0,71136.0,216.0,5471265024.0,876964608.0,140564736.0,426816.0,1296.0
1.0,0.0,9.0,5.0,68922.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,9.0,6.0,12030.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,2.0,6.0,68922.0,81.0,331776.0,1152.0,3456.0,39699072.0,6929280.0,81.0,54.0,108270.0,729.0,25.0,12.0,137844.0,24060.0,36.0,413532.0,72180.0,486.0,4750242084.0,829131660.0,144720900.0,974430.0,6561.0
1.0,0.0,4.0,5.0,28800.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28800.0,0.0,0.0,0.0,0.0,0.0,0.0,176400.0,840.0,1680.0,12096000.0,3276000.0,16.0,16.0,31200.0,64.0,25.0,8.0,57600.0,15600.0,16.0,115200.0,31200.0,64.0,829440000.0,224640000.0,60840000.0,124800.0,256.0
1.0,0.0,7.0,5.0,68250.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,6.0,68250.0,49.0,203401.0,902.0,2706.0,30780750.0,5412000.0,49.0,42.0,84000.0,343.0,25.0,12.0,136500.0,24000.0,36.0,409500.0,72000.0,294.0,4658062500.0,819000000.0,144000000.0,588000.0,2401.0
1.0,0.0,6.0,5.0,47352.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280900.0,1060.0,2650.0,25096560.0,5281450.0,36.0,30.0,59790.0,216.0,25.0,10.0,94704.0,19930.0,25.0,236760.0,49825.0,180.0,2242211904.0,471862680.0,99301225.0,358740.0,1296.0
1.0,0.0,7.0,9.0,63000.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104976.0,648.0,2268.0,20412000.0,4354560.0,49.0,49.0,94080.0,343.0,81.0,14.0,126000.0,26880.0,49.0,441000.0,94080.0,343.0,3969000000.0,846720000.0,180633600.0,658560.0,2401.0
1.0,0.0,7.0,5.0,70987.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,7.0,70987.0,49.0,182329.0,854.0,2989.0,30311449.0,5972022.0,49.0,49.0,97902.0,343.0,25.0,14.0,141974.0,27972.0,49.0,496909.0,97902.0,343.0,5039154169.0,992824182.0,195608196.0,685314.0,2401.0
1.0,0.0,5.0,7.0,53450.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219024.0,468.0,2808.0,25014600.0,5391360.0,25.0,30.0,57600.0,125.0,49.0,6.0,53450.0,11520.0,36.0,320700.0,69120.0,150.0,2856902500.0,615744000.0,132710400.0,288000.0,625.0
1.0,0.0,8.0,5.0,85240.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,8.0,7.0,14021.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,7.0,85240.0,64.0,774400.0,2640.0,6160.0,75011200.0,12338480.0,64.0,56.0,112168.0,512.0,25.0,21.0,255720.0,42063.0,49.0,596680.0,98147.0,448.0,7265857600.0,1195150040.0,196588441.0,897344.0,4096.0
1.0,0.0,5.0,6.0,46000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94864.0,308.0,1540.0,14168000.0,3041500.0,25.0,25.0,49375.0,125.0,36.0,5.0,46000.0,9875.0,25.0,230000.0,49375.0,125.0,2116000000.0,454250000.0,97515625.0,246875.0,625.0
1.0,0.0,7.0,5.0,65219.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,7.0,65219.0,49.0,180625.0,850.0,2975.0,27718075.0,5929175.0,49.0,49.0,97657.0,343.0,25.0,14.0,130438.0,27902.0,49.0,456533.0,97657.0,343.0,4253517961.0,909870269.0,194630401.0,683599.0,2401.0
1.0,0.0,6.0,7.0,47502.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.0,47502.0,36.0,254016.0,504.0,3024.0,23941008.0,5975424.0,36.0,36.0,71136.0,216.0,49.0,6.0,47502.0,11856.0,36.0,285012.0,71136.0,216.0,2256440004.0,563183712.0,140564736.0,426816.0,1296.0
1.0,0.0,5.0,7.0,49000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304704.0,1104.0,2760.0,27048000.0,5442720.0,25.0,25.0,49300.0,125.0,49.0,10.0,98000.0,19720.0,25.0,245000.0,49300.0,125.0,2401000000.0,483140000.0,97219600.0,246500.0,625.0
1.0,0.0,5.0,6.0,49600.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.0,49600.0,25.0,90000.0,300.0,1500.0,14880000.0,2953500.0,25.0,25.0,49225.0,125.0,36.0,5.0,49600.0,9845.0,25.0,248000.0,49225.0,125.0,2460160000.0,488312000.0,96924025.0,246125.0,625.0
1.0,0.0,5.0,6.0,45000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57600.0,240.0,1920.0,10800000.0,3609600.0,25.0,40.0,75200.0,125.0,36.0,8.0,45000.0,15040.0,64.0,360000.0,120320.0,200.0,2025000000.0,676800000.0,226201600.0,376000.0,625.0
1.0,0.0,7.0,5.0,61320.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753424.0,2604.0,6076.0,53225760.0,12188456.0,49.0,49.0,98294.0,343.0,25.0,21.0,183960.0,42126.0,49.0,429240.0,98294.0,343.0,3760142400.0,861055440.0,197177764.0,688058.0,2401.0
1.0,0.0,6.0,8.0,73230.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197136.0,888.0,3996.0,32514120.0,7856136.0,36.0,54.0,106164.0,216.0,64.0,18.0,146460.0,35388.0,81.0,659070.0,159246.0,324.0,5362632900.0,1295731620.0,313077636.0,636984.0,1296.0
1.0,0.0,6.0,5.0,26556.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,3.0,26556.0,36.0,176400.0,840.0,1260.0,11153520.0,2525040.0,36.0,18.0,36072.0,216.0,25.0,6.0,53112.0,12024.0,9.0,79668.0,18036.0,108.0,705221136.0,159654672.0,36144144.0,216432.0,1296.0
1.0,0.0,5.0,6.0,42000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86436.0,294.0,1470.0,12348000.0,2876790.0,25.0,25.0,48925.0,125.0,36.0,5.0,42000.0,9785.0,25.0,210000.0,48925.0,125.0,1764000000.0,410970000.0,95746225.0,244625.0,625.0
1.0,0.0,6.0,5.0,54360.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78400.0,280.0,1680.0,15220800.0,3257520.0,36.0,36.0,69804.0,216.0,25.0,6.0,54360.0,11634.0,36.0,326160.0,69804.0,216.0,2955009600.0,632424240.0,135349956.0,418824.0,1296.0
